Raw Image,Processed Image,MSE,PSNR,SSIM
complex_cyst_0972.jpg,complex_cyst_0972_processed.jpg,33.118489583333336,32.93009838932049,0.9558834500383729
complex_cyst_0973.jpg,complex_cyst_0973_processed.jpg,25.988393147786457,33.98300932795252,0.9601622931059811
complex_cyst_0974.jpg,complex_cyst_0974_processed.jpg,28.199081420898438,33.62845399368852,0.9576762821583612
complex_cyst_0975.jpg,complex_cyst_0975_processed.jpg,25.868275960286457,34.003128755562464,0.9604509597931111
complex_cyst_0976.jpg,complex_cyst_0976_processed.jpg,34.20988464355469,32.789287511304394,0.9456242183022581
complex_cyst_0977.jpg,complex_cyst_0977_processed.jpg,26.566752115885418,33.88741897325795,0.9338622580599037
complex_cyst_0978.jpg,complex_cyst_0978_processed.jpg,34.09959920247396,32.80331086426054,0.9571945168523902
complex_cyst_0979.jpg,complex_cyst_0979_processed.jpg,36.37543741861979,32.522721364038254,0.9570826228141338
complex_cyst_0980.jpg,complex_cyst_0980_processed.jpg,31.86279296875,33.09796519165744,0.9397186801787999
complex_cyst_0981.jpg,complex_cyst_0981_processed.jpg,31.74066670735677,33.114643160708475,0.9441108921762448
complex_cyst_0982.jpg,complex_cyst_0982_processed.jpg,34.526336669921875,32.749298597972846,0.9403571282226381
complex_cyst_0983.jpg,complex_cyst_0983_processed.jpg,45.727213541666664,31.52905623085489,0.9401432167656045
complex_cyst_0984.jpg,complex_cyst_0984_processed.jpg,23.638468424479168,34.394610264059466,0.9554194517895157
complex_cyst_0985.jpg,complex_cyst_0985_processed.jpg,26.501302083333332,33.898131483003695,0.9628817859712965
complex_cyst_0986.jpg,complex_cyst_0986_processed.jpg,36.08726501464844,32.55726391916058,0.9560524915562262
complex_cyst_0987.jpg,complex_cyst_0987_processed.jpg,31.342870076497395,33.16941598431752,0.9467682698013234
complex_cyst_0988.jpg,complex_cyst_0988_processed.jpg,35.66169230143229,32.608784123893415,0.9485170154428877
complex_cyst_0989.jpg,complex_cyst_0989_processed.jpg,32.85485331217448,32.96480828341693,0.9246108792325737
complex_cyst_0990.jpg,complex_cyst_0990_processed.jpg,39.32525634765625,32.184087985488176,0.9659108961416161
complex_cyst_0991.jpg,complex_cyst_0991_processed.jpg,46.92192077636719,31.4170457896101,0.8879789161587569
complex_cyst_0992.jpg,complex_cyst_0992_processed.jpg,64.63037109375,30.02643711312169,0.8843241072059279
complex_cyst_0993.jpg,complex_cyst_0993_processed.jpg,73.14282735188802,29.489086167938225,0.8762366006293059
complex_cyst_0994.jpg,complex_cyst_0994_processed.jpg,60.28973388671875,30.32836993933801,0.90998067303406
complex_cyst_0995.jpg,complex_cyst_0995_processed.jpg,24.65723164876302,34.21136045589368,0.958243512271788
complex_cyst_0996.jpg,complex_cyst_0996_processed.jpg,32.00048828125,33.07923755790672,0.9431964693529996
complex_cyst_0997.jpg,complex_cyst_0997_processed.jpg,25.566207885742188,34.054140449037135,0.9732798849788034
complex_cyst_0998.jpg,complex_cyst_0998_processed.jpg,29.936696370442707,33.368764882826895,0.9705234715701155
complex_cyst_0999.jpg,complex_cyst_0999_processed.jpg,18.959945678710938,35.352432721417,0.969292232456263
complex_cyst_1000.jpg,complex_cyst_1000_processed.jpg,18.982833862304688,35.3471931405737,0.9609663935152452
complex_cyst_1001.jpg,complex_cyst_1001_processed.jpg,27.575719197591145,33.72553512848262,0.9555185546119156
complex_cyst_1002.jpg,complex_cyst_1002_processed.jpg,42.36476135253906,31.86075596568236,0.9314331489045778
complex_cyst_1003.jpg,complex_cyst_1003_processed.jpg,26.76532491048177,33.855078411151,0.9750923632905216
complex_cyst_1004.jpg,complex_cyst_1004_processed.jpg,28.07123311360677,33.648188701190314,0.9535044325120315
complex_cyst_1005.jpg,complex_cyst_1005_processed.jpg,23.886622111002605,34.349256218452744,0.9590726106883231
complex_cyst_1006.jpg,complex_cyst_1006_processed.jpg,27.386057535807293,33.755508446300325,0.9566255078483913
complex_cyst_1007.jpg,complex_cyst_1007_processed.jpg,40.32872517903646,32.07465867014529,0.9540330729215291
complex_cyst_1008.jpg,complex_cyst_1008_processed.jpg,33.547444661458336,32.87420915698012,0.9436870985753001
complex_cyst_1009.jpg,complex_cyst_1009_processed.jpg,47.94255065917969,31.32359225043048,0.9569570218458047
complex_cyst_1010.jpg,complex_cyst_1010_processed.jpg,39.867767333984375,32.124584457894294,0.9616495634751786
complex_cyst_1011.jpg,complex_cyst_1011_processed.jpg,39.62784322102865,32.150799247359714,0.960642220416639
complex_cyst_1012.jpg,complex_cyst_1012_processed.jpg,41.96620178222656,31.90180696389924,0.9673591889905601
complex_cyst_1013.jpg,complex_cyst_1013_processed.jpg,40.67107137044271,32.037947479877175,0.9615249883242103
complex_cyst_1014.jpg,complex_cyst_1014_processed.jpg,31.934066772460938,33.08826131825061,0.9525524691448025
complex_cyst_1015.jpg,complex_cyst_1015_processed.jpg,32.80681864420573,32.971162430163034,0.916529904517728
complex_cyst_1016.jpg,complex_cyst_1016_processed.jpg,42.622049967447914,31.834460269833805,0.8908720355638425
complex_cyst_1017.jpg,complex_cyst_1017_processed.jpg,29.267384847005207,33.4669644257676,0.9638469989748946
complex_cyst_1018.jpg,complex_cyst_1018_processed.jpg,40.652069091796875,32.039977058386505,0.935807501011237
complex_cyst_1019.jpg,complex_cyst_1019_processed.jpg,31.203028361002605,33.1888361503382,0.9569306725685397
complex_cyst_1020.jpg,complex_cyst_1020_processed.jpg,28.885223388671875,33.52404630288995,0.9535276948960926
complex_cyst_1021.jpg,complex_cyst_1021_processed.jpg,48.826507568359375,31.2442469941469,0.9468175742721981
complex_cyst_1022.jpg,complex_cyst_1022_processed.jpg,35.1309560139974,32.67390392517548,0.946186174732468
complex_cyst_1023.jpg,complex_cyst_1023_processed.jpg,47.432159423828125,31.370074638250557,0.9410170463836588
complex_cyst_1024.jpg,complex_cyst_1024_processed.jpg,43.1645762125651,31.779528794791368,0.954610370442595
complex_cyst_1025.jpg,complex_cyst_1025_processed.jpg,40.14432271321615,32.09456225665667,0.9336396181234862
complex_cyst_1026.jpg,complex_cyst_1026_processed.jpg,44.62690734863281,31.634835696572576,0.9325546901942485
complex_cyst_1027.jpg,complex_cyst_1027_processed.jpg,48.89371236165365,31.23827347597277,0.9263672271563758
complex_cyst_1028.jpg,complex_cyst_1028_processed.jpg,41.089019775390625,31.993545800639772,0.9248985377178918
complex_cyst_1029.jpg,complex_cyst_1029_processed.jpg,42.768717447916664,31.81954134077179,0.939110600090939
complex_cyst_1030.jpg,complex_cyst_1030_processed.jpg,32.7420654296875,32.97974288833433,0.9244944666295343
complex_cyst_1031.jpg,complex_cyst_1031_processed.jpg,29.974131266276043,33.363337559770876,0.9435020155371868
complex_cyst_1032.jpg,complex_cyst_1032_processed.jpg,43.873626708984375,31.70876825058855,0.9179870669601163
complex_cyst_1033.jpg,complex_cyst_1033_processed.jpg,43.22274271647135,31.773680391157875,0.9173691355915876
complex_cyst_1034.jpg,complex_cyst_1034_processed.jpg,46.67723592122396,31.439752302833945,0.9353098009637436
complex_cyst_1035.jpg,complex_cyst_1035_processed.jpg,39.91045125325521,32.11993722643126,0.940675545642954
complex_cyst_1036.jpg,complex_cyst_1036_processed.jpg,27.123214721679688,33.79739198786969,0.9362494669393189
complex_cyst_1037.jpg,complex_cyst_1037_processed.jpg,39.435791015625,32.17189804401805,0.9191094254784525
complex_cyst_1038.jpg,complex_cyst_1038_processed.jpg,32.314982096354164,33.036764412236934,0.9639790843488264
complex_cyst_1039.jpg,complex_cyst_1039_processed.jpg,31.146697998046875,33.196683489494276,0.9614010722099868
complex_cyst_1040.jpg,complex_cyst_1040_processed.jpg,35.0431874593099,32.68476759004537,0.9406605409764653
complex_cyst_1041.jpg,complex_cyst_1041_processed.jpg,32.54059346516927,33.00654891667872,0.945282730745165
complex_cyst_1042.jpg,complex_cyst_1042_processed.jpg,41.57547505696615,31.94243140536419,0.9536931901268253
complex_cyst_1043.jpg,complex_cyst_1043_processed.jpg,55.645894368489586,30.676472338662965,0.9316777273136433
complex_cyst_1044.jpg,complex_cyst_1044_processed.jpg,27.738983154296875,33.69989824050324,0.9675465585816502
